"OTUs";"taxa";"Log_ratio.max";"glmnet_sign.ext.3.T0";"glmnet_sign.ext.3.T1";"glmnet_sign.ext.5.T0";"glmnet_sign.ext.5.T1";"glmnet_sign.ext.10.T0";"glmnet_sign.ext.10.T1";"Aldex.kw.noadjust.0.05";"CYM_T0_1";"CYM_T0_2";"CYM_T0_3";"CYM_T1_1";"CYM_T1_2";"CYM_T1_3"
"OTU2762";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;__";0;0;0;0;0;0;0;0;0,0000350495951771757;0;0;0;0;0,0000121228284983452
"OTU2763";"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__metagenome";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2764";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__Schleiferia;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2765";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__uncultured;f__uncultured;g__uncultured;s__unidentified_marine";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000121228284983452
"OTU2766";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000175247975885879;0,0000258504808189432;0;0;0;0
"OTU2767";"d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011;g__AR15;__";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0;0;0;0
"OTU2768";"d__Bacteria;p__Bacteroidota;__;__;__;__;__";0;0;0;0;0;0;0;0;0;0,0000258504808189432;0;0;0;0
"OTU2769";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;__";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0;0;0
"OTU2770";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__ST-12K33;g__ST-12K33;__";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0;0,00000687176597513795;0;0,0000121228284983452
"OTU2771";"d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadia;f__Geothermobacteraceae;g__Geothermobacter;s__unidentified_marine";0;0;0;0;0;0;0;0;0;0,0000258504808189432;0;0;0;0,0000121228284983452
"OTU2772";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;__";0;0;0;0;0;0;0;0;0,0000175247975885879;0,0000258504808189432;0;0;0;0
"OTU2773";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000242456569966905
"OTU2774";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_brevis";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2775";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0
"OTU2776";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ventriosum_group;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2777";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured;s__gut_metagenome";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0;0;0
"OTU2778";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__gut_metagenome";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000848597994884166
"OTU2779";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__uncultured_bacterium";1;0;0;0;0;0;0;0;0,0000525743927657636;0,000129252404094716;0;0;0;0
"OTU2780";"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;__;__";0;0;0;0;0;0;0;0;0;0;0;0,00000687176597513795;0;0
"OTU2781";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_bennonis";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0
"OTU2782";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Lactobacillus_vaginalis";0;0;0;0;0;0;0;0;0,0000350495951771757;0;0;0;0;0
"OTU2783";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__uncultured_Flavobacterium";0;0;0;0;0;0;0;0;0;0;0;0,00000687176597513795;0;0
"OTU2784";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__B2M28;f__B2M28;g__B2M28;s__uncultured_marine";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0;0;0,0000242456569966905
"OTU2785";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__uncultured_Clostridium";0;0;0;0;0;0;0;0;0;0;0;0,00000687176597513795;0;0
"OTU2786";"d__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia;o__Hydrogenedentiales;f__Hydrogenedensaceae;__;__";0;0;0;0;0;0;0;0;0;0;0;0,0000137435319502759;0;0
"OTU2787";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__Trichinella_pseudospiralis";1;0;0;0;0;0;0;0;0,0000175247975885879;0;0,000371799865443858;0;0;0
"OTU2788";"d__Eukaryota;p__Opalinata;c__Opalinata;o__Opalinata;f__Opalinata;g__Opalinata;s__Opalina_undulata";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2789";"d__Bacteria;p__WPS-2;c__WPS-2;o__WPS-2;f__WPS-2;g__WPS-2;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000121228284983452
"OTU2790";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiohalocapsa;s__Thiohalocapsa_halophila";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2791";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__uncultured_organism";1;0;0;0;0;0;0;0;0,0000876239879429393;0,000129252404094716;0,0000708190219893063;0;0;0
"OTU2792";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium]_siraeum_group;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2793";"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Parvibacter;s__Adlercreutzia_caecicola";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2794";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__Anaerofustis;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2795";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__unidentified";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2796";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__unidentified";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0,0000177047554973266;0;0;0
"OTU2797";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseibacterium;__";0;0;0;0;0;0;0;0;0;0;0;0,00000687176597513795;0;0,0000121228284983452
"OTU2798";"d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilales;g__Gastranaerophilales;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0,0000517009616378865;0;0;0;0
"OTU2799";"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_tanakaei";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2800";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2801";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;__";0;0;0;0;0;0;0;0;0;0;0,0000354095109946532;0;0;0
"OTU2802";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Parvularculaceae;g__Hyphococcus;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2803";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__uncultured;s__uncultured_hydrocarbon";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0,0000354095109946532;0;0,00000815082282556424;0,0000121228284983452
"OTU2804";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9_marine_group;g__NS9_marine_group;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0,0000258504808189432;0;0;0;0
"OTU2805";"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Catellatospora;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2806";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;g__Candidatus_Maribeggiatoa;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000121228284983452
"OTU2807";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Olleya;__";1;0;0;0;0;0;0;0;0,0000175247975885879;0,0000517009616378865;0,0000531142664919797;0,00000687176597513795;0,0000244524684766927;0
"OTU2808";"d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacterales;f__Halomicrobiaceae;g__Halomarina;s__Halomarina_sp.";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2809";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sediminispirochaeta;s__Spirochaeta_sp.";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0;0;0,0000570557597789497;0
"OTU2810";"d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__PAUC26f;f__PAUC26f;g__PAUC26f;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2811";"d__Bacteria;p__LCP-89;c__LCP-89;o__LCP-89;f__LCP-89;g__LCP-89;s__Calditrichaeota_bacterium";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0;0;0
"OTU2812";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__uncultured_Clostridium";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000121228284983452
"OTU2813";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;__";0;0;0;0;0;0;0;0;0;0,0000517009616378865;0;0;0;0
"OTU2814";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__uncultured_Planctomycetales";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2815";"d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola;s__uncultured_Chitinophagaceae";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0
"OTU2816";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__Pennate_diatom";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0
"OTU2817";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_callidus";0;0;0;0;0;0;0;0;0;0;0;0,00000687176597513795;0;0
"OTU2818";"d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Colwellbacteria;f__Candidatus_Colwellbacteria;g__Candidatus_Colwellbacteria;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2819";"d__Bacteria;p__Halanaerobiaeota;c__Halanaerobiia;o__Halanaerobiales;f__Halobacteroidaceae;g__uncultured;s__Anoxybacter_fermentans";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2820";"d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Oligosphaerales;f__Oligosphaeraceae;g__Oligosphaeraceae;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0,0000258504808189432;0;0;0;0
"OTU2821";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_buchneri";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0;0;0
"OTU2822";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinivibrio;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2823";"d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__uncultured;f__uncultured;g__uncultured;s__uncultured_Microgenomates";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2824";"d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Thiovulum;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2825";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Marivirga;__";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0;0;0
"OTU2826";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__gut_metagenome";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2827";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Owenweeksia;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2828";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__uncultured;s__uncultured_Verrucomicrobia";1;0;0;0;0;0;0;0;0,0000175247975885879;0,0000258504808189432;0,0000354095109946532;0;0;0,0000242456569966905
"OTU2829";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__uncultured;s__Hyphomonadaceae_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0
"OTU2830";"d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Kuenenbacteria;f__Candidatus_Kuenenbacteria;g__Candidatus_Kuenenbacteria;s__uncultured_organism";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000242456569966905
"OTU2831";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2832";"d__Archaea;p__Aenigmarchaeota;c__Deep_Sea_Euryarchaeotic_Group(DSEG);o__Deep_Sea_Euryarchaeotic_Group(DSEG);f__Deep_Sea_Euryarchaeotic_Group(DSEG);g__Deep_Sea_Euryarchaeotic_Group(DSEG);__";0;0;0;0;0;0;0;0;0;0;0;0,00000687176597513795;0;0
"OTU2833";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000121228284983452
"OTU2834";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2835";"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2836";"d__Bacteria;p__PAUC34f;c__PAUC34f;o__PAUC34f;f__PAUC34f;g__PAUC34f;s__uncultured_Deferribacteres";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0;0;0;0,0000121228284983452
"OTU2837";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Pedosphaeraceae;s__uncultured_Verrucomicrobia";0;0;0;0;0;0;0;0;0;0;0;0,00000687176597513795;0;0
"OTU2838";"d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__PAUC26f;f__PAUC26f;g__PAUC26f;__";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0
"OTU2839";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Fokiniaceae;g__MD3-55;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2840";"d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadia;f__Syntrophotaleaceae;g__Syntrophotalea;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000242456569966905
"OTU2841";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Pelagicoccus;s__uncultured_sediment";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2842";"d__Bacteria;p__Patescibacteria;c__MD2896-B216;o__MD2896-B216;f__MD2896-B216;g__MD2896-B216;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2843";"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__Kiritimatiellaceae;g__R76-B128;s__uncultured_Lentisphaerae";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000121228284983452
"OTU2844";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium_lipolyticum";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0;0;0;0
"OTU2845";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2846";"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Iamiaceae;g__Iamia;s__Aquihabitans_daechungensis";0;0;0;0;0;0;0;0;0;0;0;0;0,0000163016456511285;0
"OTU2847";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__1-20;f__1-20;g__1-20;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2848";"d__Bacteria;p__Firmicutes;c__Clostridia;o__uncultured;f__uncultured;g__uncultured;s__uncultured_organism";0;0;0;0;0;0;0;0;0;0;0;0,00000687176597513795;0;0
"OTU2849";"d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__P3OB-42;s__uncultured_Sorangiineae";0;0;0;0;0;0;0;0;0,0000175247975885879;0,0000258504808189432;0;0;0;0,0000121228284983452
"OTU2850";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania_massiliensis";0;0;0;0;0;0;0;0;0;0;0;0,0000137435319502759;0;0
"OTU2851";"d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Oligosphaerales;f__Oligosphaeraceae;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2852";"d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B);o__SAR324_clade(Marine_group_B);f__SAR324_clade(Marine_group_B);g__SAR324_clade(Marine_group_B);s__bacterium_associated";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0,0000531142664919797;0;0,000154865633685721;0
"OTU2853";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__endosymbionts;s__bacterium_symbiont";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0;0;0;0
"OTU2854";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Marinifilum;s__uncultured_Cytophaga";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2855";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_harbinensis";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2856";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__gut_metagenome";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2857";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Peptostreptococcaceae;s__uncultured_organism";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2858";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;__;__";0;0;0;0;0;0;0;0;0;0,0000517009616378865;0;0,00000687176597513795;0,000122262342383464;0
"OTU2859";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_7;s__Clostridium_grantii";0;0;0;0;0;0;0;0;0;0;0;0,00000687176597513795;0;0
"OTU2860";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacterales;g__Desulfatiferula;s__uncultured_delta";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0;0,00000815082282556424;0
"OTU2861";"d__Bacteria;p__Margulisbacteria;c__Margulisbacteria;o__Margulisbacteria;f__Margulisbacteria;g__Margulisbacteria;s__uncultured_delta";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0
"OTU2862";"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales_Incertae_Sedis;g__uncultured;s__gut_metagenome";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0,0000121228284983452
"OTU2863";"d__Bacteria;p__NKB15;c__NKB15;o__NKB15;f__NKB15;g__NKB15;s__uncultured_hydrocarbon";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0;0;0
"OTU2864";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__FGL7S;f__FGL7S;g__FGL7S;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2865";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae;g__uncultured;s__Olavius_algarvensis";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0
"OTU2866";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2867";"d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Chitinivibrionales;f__Chitinivibrionaceae;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000121228284983452
"OTU2868";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_UCG-001;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0
"OTU2869";"d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;__;__;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000242456569966905
"OTU2870";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__Candidatus_Thiodiazotropha;s__Lucina_nassula";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2871";"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2872";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinivibrio;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2873";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Maricaulis;s__bacterium_2D703";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0
"OTU2874";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Parvularculaceae;g__Marinicaulis;__";0;0;0;0;0;0;0;0;0;0;0;0;0,0000163016456511285;0
"OTU2875";"d__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia;o__Hydrogenedentiales;f__Hydrogenedensaceae;g__Hydrogenedensaceae;s__uncultured_delta";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2876";"d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__DscP2;f__DscP2;g__DscP2;s__uncultured_eubacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2877";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfolunaceae;g__Desulfofrigus;s__Desulfofrigus_fragile";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0;0;0
"OTU2878";"d__Bacteria;p__Planctomycetota;c__ODP123;o__ODP123;f__ODP123;g__ODP123;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2879";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__uncultured;s__uncultured_delta";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000121228284983452
"OTU2880";"d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__BIrii41;g__BIrii41;s__uncultured_proteobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2881";"d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__Oligoflexales;g__Oligoflexales;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2882";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Fokiniaceae;g__MD3-55;s__uncultured_Rickettsiales";0;0;0;0;0;0;0;0;0;0;0;0;0;0
