"OTUs";"taxa";"Log_ratio.max";"glmnet_sign.ext.3.T0";"glmnet_sign.ext.3.T1";"glmnet_sign.ext.5.T0";"glmnet_sign.ext.5.T1";"glmnet_sign.ext.10.T0";"glmnet_sign.ext.10.T1";"CAU_T0_1";"CAU_T0_2";"CAU_T0_3";"CAU_T1_1";"CAU_T1_2";"CAU_T1_3"
"OTU2173";"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peregrinibacteria;f__Candidatus_Peregrinibacteria;g__Candidatus_Peregrinibacteria;s__uncultured_sediment";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2174";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0,0000326882845188284;0
"OTU2175";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Oceanicaulis;s__alpha_proteobacterium";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2176";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SM2D12;g__SM2D12;s__marine_metagenome";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2177";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SBR1031;g__SBR1031;s__uncultured_planctomycete";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2178";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;__;__";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2179";"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__Sva0996_marine_group;s__uncultured_Gram-positive";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0,0000326882845188284;0,0000340506673930809
"OTU2180";"d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Heimdallarchaeia;f__Heimdallarchaeia;g__Heimdallarchaeia;s__Candidatus_Heimdallarchaeota";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2181";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__Phalacroma_mitra";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2182";"d__Bacteria;p__Marinimicrobia_(SAR406_clade);c__Marinimicrobia_(SAR406_clade);o__Marinimicrobia_(SAR406_clade);f__Marinimicrobia_(SAR406_clade);g__Marinimicrobia_(SAR406_clade);s__Candidatus_Marinimicrobia";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2183";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;s__uncultured_Shewanella";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2184";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__uncultured_Sphingobacterium";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2185";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Parahaliea;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2186";"d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantales;g__Aminicenantales;s__uncultured_delta";0;0;0;0;0;0;0;0;0;0;0,0000637856801148142;0;0
"OTU2187";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Litoreibacter;__";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2188";"d__Bacteria;p__Sumerlaeota;c__Sumerlaeia;__;__;__;__";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0,0000326882845188284;0
"OTU2189";"d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__PAUC26f;f__PAUC26f;g__PAUC26f;s__uncultured_Acidobacterium";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2190";"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__uncultured;__";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2191";"d__Bacteria;p__Planctomycetota;c__BD7-11;o__BD7-11;f__BD7-11;g__BD7-11;s__uncultured_planctomycete";0;0;0;0;0;0;0;0;0;0;0,0000637856801148142;0;0
"OTU2192";"d__Bacteria;p__Spirochaetota;c__MVP-15;o__MVP-15;f__MVP-15;g__MVP-15;__";0;0;0;0;0;0;0;0;0;0;0,0000637856801148142;0;0
"OTU2193";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Oceanicaulis;s__uncultured_Alphaproteobacteria";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2194";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sediminispirochaeta;s__spirochete_endosymbiont";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2195";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Henriciella;__";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0
"OTU2196";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9_marine_group;g__NS9_marine_group;s__uncultured_Flavobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2197";"d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B);o__SAR324_clade(Marine_group_B);f__SAR324_clade(Marine_group_B);g__SAR324_clade(Marine_group_B);s__endosymbiont_of";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2198";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2199";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2200";"d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__uncultured;s__uncultured_prokaryote";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2201";"d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2202";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__NS11-12_marine_group;g__NS11-12_marine_group;s__uncultured_Bacteroidetes";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2203";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__uncultured_organism";0;0;0;0;0;0;0;0;0;0;0;0,0000326882845188284;0
"OTU2204";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae;g__Thiogranum;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0,0000326882845188284;0
"OTU2205";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Candidatus_Arcanobacter;s__Candidatus_Arcanobacter";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2206";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2207";"d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__Sh765B-AG-111;f__Sh765B-AG-111;g__Sh765B-AG-111;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2208";"d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales;g__Woesearchaeales;s__unidentified_archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2209";"d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Terrybacteria;f__Candidatus_Terrybacteria;g__Candidatus_Terrybacteria;s__uncultured_deep-sea";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2210";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Gottschalkia;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2211";"d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;__;__;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2212";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__uncultured;s__uncultured_Bacteroidetes";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2213";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__uncultured;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2214";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Agarilytica;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2215";"d__Bacteria;p__Myxococcota;c__Polyangia;o__VHS-B3-70;f__VHS-B3-70;g__VHS-B3-70;s__uncultured_Geobacter";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2216";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Thermoflexales;f__Thermoflexaceae;g__Thermoflexus;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2217";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2218";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__uncultured;s__uncultured_Cytophaga";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2219";"d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Portnoybacteria;f__Candidatus_Portnoybacteria;g__Candidatus_Portnoybacteria;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2220";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2221";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__SCGC_AAA164-E04;s__Verrucomicrobia_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2222";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__Erythrobacter_marinus";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2223";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Roseibacillus;s__uncultured_Verrucomicrobiaceae";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2224";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium_damselae";0;0;0;0;0;0;0;0;0;0;0;0,0000326882845188284;0
"OTU2225";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Fusibacteraceae;g__Fusibacter;s__unidentified_proteobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2226";"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peribacteria;f__Candidatus_Peribacteria;g__Candidatus_Peribacteria;s__metagenome";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2227";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2228";"d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Candidatus_Raymondbacteria;g__Candidatus_Raymondbacteria;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2229";"d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Chitinivibrionales;f__Chitinivibrionaceae;g__possible_genus_03;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2230";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Portibacter;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2231";"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__IMCC26207;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2232";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SZB50;f__SZB50;g__SZB50;s__uncultured_gamma";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2233";"d__Archaea;p__Aenigmarchaeota;c__Deep_Sea_Euryarchaeotic_Group(DSEG);o__Deep_Sea_Euryarchaeotic_Group(DSEG);f__Deep_Sea_Euryarchaeotic_Group(DSEG);g__Deep_Sea_Euryarchaeotic_Group(DSEG);s__marine_metagenome";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2234";"d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__uncultured;f__uncultured;g__uncultured;s__uncultured_delta";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2235";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maritimimonas;s__Maritimimonas_rapanae";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2236";"d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade;s__uncultured_proteobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2237";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Fusibacteraceae;g__Fusibacter;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2238";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__uncultured;s__uncultured_marine";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2239";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__BD1-7_clade;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2240";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__uncultured;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2241";"d__Bacteria;p__Planctomycetota;c__Pla3_lineage;o__Pla3_lineage;f__Pla3_lineage;g__Pla3_lineage;s__uncultured_organism";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2242";"d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__Iainarchaeales;g__Iainarchaeales;__";0;0;0;0;0;0;0;0;0;0;0;0,0000326882845188284;0
"OTU2243";"d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Z195MB87;s__uncultured_planctomycete";0;0;0;0;0;0;0;0;0;0;0;0,0000326882845188284;0
"OTU2244";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Kangiellaceae;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0,0000326882845188284;0
"OTU2245";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__Methylacidiphilaceae;g__uncultured;s__uncultured_organism";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809
"OTU2246";"d__Bacteria;p__Sva0485;c__Sva0485;o__Sva0485;f__Sva0485;g__Sva0485;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809
"OTU2247";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Natranaerovirga;__";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809
"OTU2248";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmatales;g__Izemoplasmatales;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809
"OTU2249";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Luminiphilus;s__uncultured_organism";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809
"OTU2250";"d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio_hontreensis";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809
"OTU2251";"d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF9;__;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0,0000681013347861618
"OTU2252";"d__Bacteria;p__Halanaerobiaeota;c__Halanaerobiia;o__Halanaerobiales;f__Halanaerobiaceae;g__Halanaerobium;__";0;0;0;0;0;0;0;0;0;0;0;0;0,0000681013347861618
"OTU2253";"d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacterales;f__Haloferacaceae;g__Haloplanus;__";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809
"OTU2254";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__bacterium_enrichment";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809
"OTU2255";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AB1;g__AB1;__";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809
"OTU2256";"d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011_GWC1_47_15;g__GW2011_GWC1_47_15;s__Candidatus_Amesbacteria";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809
"OTU2257";"d__Bacteria;p__Sva0485;c__Sva0485;o__Sva0485;f__Sva0485;g__Sva0485;s__uncultured_proteobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809
"OTU2258";"d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Ilyobacter;__";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809
"OTU2259";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;__;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809
"OTU2260";"d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacterales;g__BBMC-4;__";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809
"OTU2261";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter_clade_CHAB-I-5_lineage;s__Rhodobacteraceae_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2262";"d__Bacteria;p__Latescibacterota;c__Latescibacterota;o__Latescibacterota;f__Latescibacterota;g__Latescibacterota;s__uncultured_proteobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2263";"d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Thiovulum;s__Thiovulum_sp.";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2264";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__JTB23;f__JTB23;g__JTB23;s__uncultured_gamma";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2265";"d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__uncultured;s__uncultured_delta";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2266";"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2267";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Cloacibacterium;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2268";"d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF9;f__GIF9;g__GIF9;s__uncultured_Chloroflexi";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2269";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__uncultured;s__uncultured_hydrocarbon";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2270";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Altererythrobacter;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2271";"d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__uncultured;s__uncultured_delta";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2272";"d__Bacteria;p__Proteobacteria;c__Magnetococcia;o__Magnetococcales;f__Magnetococcaceae;g__Magnetococcus;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2273";"d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__SCGC_AAA011-D5;g__SCGC_AAA011-D5;s__Candidatus_Pacearchaeota";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2274";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__uncultured;s__uncultured_organism";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2275";"d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Yanofskybacteria;f__Candidatus_Yanofskybacteria;g__Candidatus_Yanofskybacteria;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2276";"d__Archaea;p__Aenigmarchaeota;c__Aenigmarchaeia;o__Aenigmarchaeales;f__Aenigmarchaeales;g__Aenigmarchaeales;s__Candidatus_Aenigmarchaeota";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2277";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__uncultured_delta";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2278";"d__Bacteria;p__Gemmatimonadota;c__PAUC43f_marine_benthic_group;o__PAUC43f_marine_benthic_group;f__PAUC43f_marine_benthic_group;g__PAUC43f_marine_benthic_group;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2279";"d__Archaea;p__Euryarchaeota;c__Thermococci;o__Methanofastidiosales;f__uncultured;g__uncultured;s__uncultured_marine";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2280";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2281";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;s__uncultured_sediment";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2282";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Candidatus_Thiobios;s__sulfur-oxidizing_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2283";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Nitrosococcaceae;g__Cm1-21;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2284";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2285";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__Maribacter_arenosus";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2286";"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2287";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;s__mucus_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2288";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2289";"d__Bacteria;p__Sva0485;c__Sva0485;o__Sva0485;f__Sva0485;g__Sva0485;s__bacterium_enrichment";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2290";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2291";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__eub62A3;f__eub62A3;g__eub62A3;s__uncultured_gamma";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2292";"d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Hydrogenimonadaceae;g__Hydrogenimonas;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2293";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2294";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2295";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2296";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2297";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;__";0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU2298";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__Pleurosigma_intermedium";0;0;0;0;0;0;0;0;0;0;0;0;0
